symbol,year,quarter,transcript_dt,report_timing,market_cap,composite,n_priors,level_z,drift_z,signal_blend,entry_date,entry_price,ret_open+30m,ret_open+60m,ret_open+120m,ret_close,ret_t1_close
TOI,2026,1,2026-05-08T00:00:00,BMO,4072064360.0,0.42269,12,5.1817,6.5831,4.4269,2026-05-11,4.07,-0.027027,-0.029484,-0.027027,-0.017199,-0.009828
TNL,2025,4,2026-02-18T00:00:00,BMO,4764648000.0,0.169535,12,0.7597,0.1211,0.138,2026-02-19,76.06,0.002367,-0.007231,-0.01512,-0.008414,0.001578
TNL,2026,1,2026-04-22T00:00:00,BMO,4157296000.0,0.134338,12,-0.6574,-1.7548,-1.0936,2026-04-23,65.28,-0.003676,0.002757,-0.001532,-0.003064,0.030637
TOM.OL,2025,4,2026-02-13T00:00:00,BMO,36720000000.0,0.120376,12,-0.8097,-0.3113,-0.1602,2026-02-16,126.3,-0.002375,-0.008709,-0.024545,-0.021378,-0.059382
TONX,2025,4,2026-03-31T00:00:00,BMO,1437752741.0,0.309299,12,1.415,0.8694,0.6734,2026-04-01,2.48,0.044355,0.064516,0.032258,-0.044355,-0.032258
TONX,2026,1,2026-05-12T00:00:00,BMO,2019838871.0,0.389713,12,1.708,0.5495,0.4936,2026-05-13,3.38,0.035503,0.059172,0.091716,0.109467,0.059172
TNK,2026,1,2026-05-14T00:00:00,BMO,2688228731.0,0.119359,12,-0.778,-0.0265,0.0246,2026-05-15,75.78,0.020058,0.019926,0.012866,0.018211,0.016099
TOST,2025,4,2026-02-12T00:00:00,BMO,15344180000.0,0.240947,12,0.9204,-0.3188,-0.1229,2026-02-13,27.0,0.026667,0.054074,0.003704,0.012222,0.024444
TOU.TO,2025,4,2026-03-05T00:00:00,BMO,23970416366.0,0.096503,12,-0.9908,-1.1245,-0.6971,2026-03-06,62.5,-0.00256,0.01792,0.02368,0.01408,0.01712
TOM2.AS,2025,4,2026-02-04T00:00:00,BMO,657329180.0,0.102999,12,-0.4101,-0.3772,-0.2091,2026-02-05,5.17,-0.005803,0.001934,0.005803,0.019342,0.001934
TOM2.AS,2026,1,2026-04-16T00:00:00,BMO,565452488.0,0.102657,12,-0.2913,-0.7236,-0.4344,2026-04-17,4.54,-0.002203,-0.002203,-0.015419,0.0,0.017621
TPEIR.AT,2025,4,2026-02-26T00:00:00,BMO,10162510356.0,0.17723,12,1.3448,0.7823,0.5705,2026-02-27,8.07,0.0,0.0,0.003717,0.0,-0.057001
TOT.TO,2026,1,2026-05-13T00:00:00,BMO,911475000.0,0.144618,12,0.6804,1.029,0.7195,2026-05-14,25.0,0.0256,0.0124,0.0168,0.0104,0.042
TOY.TO,2025,4,2026-03-05T00:00:00,BMO,1868444000.0,0.124201,12,0.31,0.0395,0.0691,2026-03-06,18.31,-0.008738,0.005461,0.009285,0.009831,0.034954
TPG,2025,4,2026-02-05T00:00:00,BMO,20265116505.0,0.213437,12,-0.0393,-1.2714,-0.7517,2026-02-06,53.6,0.004478,0.007463,0.006343,0.026306,0.025373
TPG,2026,1,2026-05-01T00:00:00,BMO,17389313263.0,0.209078,12,-0.3865,-0.756,-0.4182,2026-05-04,44.4,0.023198,0.052928,0.038739,0.014189,0.027252
TPB,2025,4,2026-03-02T00:00:00,BMO,2084953350.0,0.236416,12,1.231,1.1326,0.819,2026-03-03,106.43,-0.01353,0.000658,0.020013,0.010711,-0.08212
TPZ.TO,2025,4,2026-02-25T00:00:00,BMO,4698109050.0,0.213956,9,2.4989,1.1578,0.8275,2026-02-26,30.48,0.009514,0.014108,0.013123,0.018701,0.021654
TPL,2025,4,2026-02-19T00:00:00,BMO,33552697365.0,0.147161,12,-0.7278,-0.864,-0.5101,2026-02-20,483.28,0.041922,0.043557,0.02332,0.034597,0.040453
TPL,2026,1,2026-05-07T00:00:00,BMO,27520162908.0,0.146212,12,-0.6743,-0.0404,0.0249,2026-05-08,399.0,-0.010376,0.006165,0.005915,-0.011679,0.00995
TREL-B.ST,2025,4,2026-01-29T00:00:00,BMO,81419771882.0,0.138103,10,0.9506,0.0553,0.0843,2026-01-30,363.2,0.002203,0.000826,-0.005507,-0.006883,-0.004681
TOL,2025,4,2025-12-09T00:00:00,BMO,12726185999.0,0.070802,12,-1.2501,-1.0606,-0.6646,2025-12-10,133.44,0.015363,0.012365,0.016487,0.038894,0.047812
TOL,2026,2,2026-05-20T00:00:00,BMO,12969078640.0,0.16419,12,1.5521,1.0104,0.7142,2026-05-21,133.25,-0.00758,0.002326,0.00045,0.009156,0.007805
TPC,2025,4,2026-02-27T00:00:00,BMO,3976898050.0,0.172681,12,1.0767,-0.7166,-0.4054,2026-03-02,74.18,-0.013481,-0.023187,-0.0213,-0.007549,-0.057023
TRIN,2025,4,2026-02-25T00:00:00,BMO,1186202402.0,0.170362,12,-0.134,-0.2794,-0.122,2026-02-26,15.41,0.003245,-0.000649,-0.004543,-0.013628,-0.039585
TRIN,2026,1,2026-05-06T00:00:00,BMO,1445356414.0,0.20051,12,1.131,0.8649,0.6324,2026-05-07,17.29,-0.0214,-0.017351,-0.012724,-0.014459,-0.016194
TREE,2026,1,2026-04-30T00:00:00,BMO,685532160.0,0.17047,12,1.4353,0.4744,0.368,2026-05-01,44.91,-0.085282,-0.087063,-0.059007,-0.13605,-0.133823
TRMD,2025,4,2026-02-26T00:00:00,BMO,2911291926.0,0.1613,12,2.4419,1.7619,1.2017,2026-02-27,29.51,-0.013894,-0.010166,-0.005422,0.021688,0.048797
TRGP,2025,4,2026-02-19T00:00:00,BMO,48194400000.0,0.191015,12,0.2918,-0.2739,-0.1112,2026-02-20,225.79,0.016653,0.020506,0.009876,0.024846,0.027371
TRGP,2026,1,2026-05-07T00:00:00,BMO,54274600000.0,0.207362,12,1.026,0.7868,0.584,2026-05-08,251.62,-0.004888,0.001232,-0.000238,-0.013433,0.006081
TRMD-A.CO,2026,1,2026-05-13T00:00:00,BMO,21497700000.0,0.102916,12,-0.0135,-1.248,-0.7752,2026-05-18,210.2,-0.011418,-0.015224,-0.024738,-0.012369,0.000951
TREX,2025,4,2026-02-25T00:00:00,BMO,4380933236.0,0.12296,12,-0.0754,-0.3191,-0.1644,2026-02-26,41.66,-0.023764,-0.029285,-0.020163,0.004801,-0.006241
TREX,2026,1,2026-05-07T00:00:00,BMO,4117236775.0,0.140393,12,0.6321,0.2573,0.2164,2026-05-08,39.47,0.011401,0.025082,0.034963,0.019002,0.001267
TRIP,2025,4,2026-02-12T00:00:00,BMO,1188363634.0,0.190078,12,-0.497,-1.4862,-0.8995,2026-02-13,10.47,-0.055396,-0.0468,-0.062082,-0.083095,0.006686
TRIP,2026,1,2026-05-07T00:00:00,BMO,1295942000.0,0.160186,12,-1.655,-1.4852,-0.9093,2026-05-08,11.11,-0.035104,-0.033303,-0.031107,-0.059406,-0.131413
TPR,2026,3,2026-05-07T00:00:00,BMO,26430300000.0,0.234205,12,-0.3111,0.7709,0.5831,2026-05-08,134.96,0.016894,0.005187,-0.000815,-0.011114,-0.011855
TROW,2025,4,2026-02-04T00:00:00,BMO,21675051145.0,0.144736,11,-1.1362,-0.2973,-0.1426,2026-02-05,96.35,-0.013908,-0.024494,-0.027711,-0.044525,-0.018474
TRI,2025,4,2026-02-05T00:00:00,BMO,39958106741.0,0.21134,12,-0.2563,0.7868,0.5854,2026-02-06,91.4634,-0.039889,-0.016444,-0.003,-0.021778,-0.007444
TRI,2026,1,2026-05-05T00:00:00,BMO,41782647452.0,0.184068,12,-0.8115,0.2011,0.1951,2026-05-06,94.17,-0.003504,0.003186,-0.024955,-0.010725,-0.007752
TRTX,2026,1,2026-04-29T00:00:00,BMO,650278383.0,0.178286,12,1.494,0.0306,0.0823,2026-04-30,8.33,0.012005,0.007203,0.010204,0.015006,0.032413
TRUL.CN,2025,4,2026-02-26T00:00:00,BMO,1704213000.0,0.242679,12,0.186,0.2006,0.2153,2026-02-27,8.7,-0.004598,-0.005747,-0.003448,0.011494,-0.051724
TRNS,2026,3,2026-02-03T00:00:00,BMO,591818850.0,0.15927,12,-0.3979,0.5136,0.3896,2026-02-04,64.41,0.085701,0.111629,0.071417,0.098898,0.095482
TRNS,2026,4,2026-05-26T00:00:00,BMO,714425250.0,0.225715,12,1.5415,1.9497,1.3463,2026-05-27,74.78,-0.037176,-0.026611,0.004747,0.073282,0.0567
TRU,2025,4,2026-02-12T00:00:00,BMO,13645087000.0,0.21655,12,0.1193,-1.994,-1.2203,2026-02-13,72.14,0.011367,0.034793,0.023981,0.024536,0.044358
TROX,2025,4,2026-02-19T00:00:00,BMO,1104278550.0,0.098907,12,0.5839,1.1973,0.8129,2026-02-20,6.71,-0.014903,0.022355,0.013413,0.019374,0.028316
TROX,2026,1,2026-05-07T00:00:00,BMO,1337845380.0,0.080364,12,-0.3747,-0.245,-0.1311,2026-05-08,8.75,0.026286,0.024,0.033143,0.008,0.067429
TRUMY,2026,3,2026-02-13T00:00:00,BMO,21609435532.0,0.066314,12,0.216,-1.6894,-1.0749,2026-02-17,12.51,-0.007994,0.000799,0.000799,0.001599,0.01279
TRST,2025,4,2026-01-22T00:00:00,BMO,811560280.0,0.239793,12,0.9951,-0.7303,-0.3908,2026-01-23,45.615,-0.022251,-0.038529,-0.034967,-0.058643,-0.066974
TRP.TO,2025,4,2026-02-13T00:00:00,BMO,90067320000.0,0.190928,12,-0.353,-1.3551,-0.814,2026-02-17,85.32,-0.013479,-0.014885,-0.013244,-0.004571,-0.009962
TRN,2025,4,2026-02-12T00:00:00,BMO,2762942000.0,0.180378,12,0.4541,0.4749,0.3718,2026-02-13,34.39,0.008433,0.026461,0.019192,0.019773,0.010177
TRN,2026,1,2026-04-30T00:00:00,BMO,2599017000.0,0.165499,12,-0.0893,0.0569,0.0949,2026-05-01,32.27,0.087698,0.098234,0.101952,0.120855,0.073443
TSCDY,2026,3,2026-01-08T00:00:00,BMO,35976352000.0,0.157124,12,-0.6602,0.0622,0.0954,2026-01-09,16.74,-0.001195,-0.003584,0.0,-0.004182,0.008363
TSCDY,2026,4,2026-04-17T00:00:00,BMO,42092331840.0,0.159013,12,-0.56,0.0973,0.1189,2026-04-20,20.14,0.0,0.000993,-0.007448,0.001986,-0.018371
TRVI,2025,4,2026-03-17T00:00:00,BMO,1629184562.0,0.091425,12,1.3808,0.4196,0.3047,2026-03-18,11.87,-0.068239,-0.093513,-0.077119,-0.097725,-0.097725
TRVI,2026,1,2026-05-06T00:00:00,BMO,2076154768.0,0.095935,12,1.4492,0.0459,0.0634,2026-05-07,14.22,-0.04782,-0.030942,-0.039381,-0.010549,0.020394
TSCO.L,2026,3,2026-01-08T00:00:00,BMO,28199367087.0,0.157124,12,-0.6602,0.0622,0.0954,2026-01-09,416.9,-0.003838,-0.008827,0.0,-0.001223,-0.000792
TSCO.L,2026,4,2026-04-17T00:00:00,BMO,30812776412.0,0.159013,12,-0.56,0.0973,0.1189,2026-04-20,492.9,0.001826,0.002232,0.002637,0.000406,-0.008521
TSAT,2026,1,2026-05-05T00:00:00,BMO,715857306.0,0.09633,12,-0.0987,-1.5719,-0.988,2026-05-06,48.29,-0.014496,0.028992,0.028992,0.016981,0.080348
TRUP,2026,1,2026-04-30T00:00:00,BMO,1043699439.0,0.270673,12,1.285,0.072,0.1416,2026-05-01,25.7,-0.027237,-0.042412,-0.046576,-0.053307,0.025292
TSHA,2025,4,2026-03-19T00:00:00,BMO,1455893383.0,0.121622,12,0.2174,-1.2765,-0.7872,2026-03-20,4.57,-0.030635,-0.030635,-0.032823,-0.039387,-0.008753
TSHA,2026,1,2026-05-06T00:00:00,BMO,2228538555.0,0.116336,12,-0.2007,-0.9096,-0.5505,2026-05-07,6.95,-0.023022,-0.02446,-0.033094,-0.038849,-0.018705
TS,2025,4,2026-02-19T00:00:00,BMO,27881944497.0,0.140473,12,0.3853,0.5438,0.4027,2026-02-20,53.15,-0.009784,-0.012418,-0.020696,-0.01731,0.007714
TRV,2025,4,2026-01-21T00:00:00,BMO,58674279999.0,0.322839,12,6.4925,6.385,4.2633,2026-01-22,271.4,0.005122,0.01566,0.016507,0.026308,0.02336
TRV,2026,1,2026-04-16T00:00:00,BMO,64310367999.0,0.300511,12,2.4393,0.5225,0.4448,2026-04-17,299.0,0.012207,0.013645,0.014916,0.006254,0.006054
TSEM,2026,1,2026-05-13T00:00:00,BMO,30960383339.0,0.167024,12,0.4409,0.1967,0.1863,2026-05-14,267.87,0.021802,0.031135,0.03162,0.048531,0.022175
TSRYY,2026,2,2026-02-15T00:00:00,BMO,2994163582.0,0.118046,8,-2.6377,-0.2824,-0.1423,2026-02-17,3.3,0.0,0.021212,0.015152,0.024242,-0.006061
TSEM.TA,2026,1,2026-05-13T00:00:00,BMO,84841764000.0,0.167024,12,0.4409,0.1967,0.1863,2026-05-14,78870.0,-0.001521,-0.004945,-0.004311,-0.017878,0.029542
TSCO,2026,1,2026-04-21T00:00:00,BMO,20826759390.0,0.171455,12,-0.4112,-0.8923,-0.52,2026-04-22,39.7,-0.008564,-0.012343,-0.020655,-0.01864,-0.038539
TSLX,2025,4,2026-02-13T00:00:00,BMO,1809521270.0,0.106111,12,0.8876,2.6048,1.7302,2026-02-17,19.27,-0.016087,-0.031136,-0.024909,-0.020239,-0.001557
TSLX,2026,1,2026-05-06T00:00:00,BMO,1696238190.0,0.094296,12,0.3364,0.3316,0.2485,2026-05-07,17.72,-0.002822,0.002822,0.004515,0.009594,0.013544
TTAN,2026,3,2025-12-04T00:00:00,BMO,8996261670.0,0.145003,4,-3.6819,-2.7646,-1.7462,2025-12-05,96.47,0.036592,0.052244,0.090909,0.09433,0.120037
TTAN,2026,4,2026-03-12T00:00:00,BMO,7119648450.0,0.139886,5,-2.0187,0.0859,0.1048,2026-03-13,75.04,-0.039979,-0.026652,-0.061301,-0.056503,-0.054771
TSLA,2025,4,2026-01-28T00:00:00,BMO,1395341640000.0,0.080485,12,-0.0117,0.1119,0.1009,2026-01-29,437.61,-0.034049,-0.034003,-0.036608,-0.048216,-0.016613
TSLA,2026,1,2026-04-22T00:00:00,BMO,1253207340000.0,0.109271,12,1.497,1.1702,0.7989,2026-04-23,375.42,-0.004502,-0.01481,0.004555,-0.004795,0.002078
TTD,2026,1,2026-05-07T00:00:00,BMO,11149833870.0,0.125351,12,-0.333,-0.4668,-0.2596,2026-05-08,21.01,0.017611,0.049024,0.058544,0.097573,0.023798
TTE,2025,4,2026-02-13T00:00:00,BMO,166473808900.0,0.172463,12,3.0841,7.1174,4.6867,2026-02-17,76.51,-0.004182,-0.006796,-0.002222,0.000654,0.010587
TSM,2025,4,2026-01-15T00:00:00,BMO,44295434983800.0,0.169659,12,2.1286,1.0957,0.7716,2026-01-16,346.29,-0.005573,-0.010973,-0.006555,-0.01106,-0.055358
TSM,2026,1,2026-04-16T00:00:00,BMO,47110251438250.0,0.160007,12,1.2956,0.1742,0.1692,2026-04-17,372.53,-0.00051,0.00051,-0.013207,-0.005369,-0.01675
TT,2025,4,2026-01-29T00:00:00,BMO,95056217000.0,0.119987,12,-2.5797,-1.9108,-1.2,2026-01-30,426.0,-0.006784,-0.026784,-0.026385,-0.012958,-0.002207
TT,2026,1,2026-04-30T00:00:00,BMO,109885674000.0,0.158796,12,0.5183,4.2739,2.8336,2026-05-01,496.99,0.007727,-0.003038,-0.01155,-0.021047,-0.021248
TSN,2026,1,2026-02-02T00:00:00,BMO,23206220000.0,0.15908,12,-0.4315,-1.9878,-1.2364,2026-02-03,65.23,-0.012418,-0.001533,-0.000613,-0.007512,-0.003679
TTNDY,2025,4,2026-03-04T00:00:00,BMO,28973577600.0,0.250768,7,0.6009,0.1509,0.1858,2026-03-05,77.82,-6.4e-05,0.004176,-0.009381,-0.007453,-0.042406
TTC,2025,4,2025-12-17T00:00:00,BMO,7882140000.0,0.24618,12,1.8954,2.9879,2.0283,2025-12-18,80.51,-0.016644,-0.009316,-0.014284,-0.029065,-0.035648
TTC,2026,1,2026-03-05T00:00:00,BMO,9693180000.0,0.246102,12,1.5704,0.8871,0.6627,2026-03-06,98.71,-0.002837,-0.008814,-0.003748,0.007699,0.011245
TTEK,2026,2,2026-04-30T00:00:00,BMO,8407854080.0,0.233513,12,1.1253,3.925,2.633,2026-05-01,32.99,-0.015156,-0.020612,-0.027887,-0.040618,-0.039406
TTI,2025,4,2026-02-26T00:00:00,BMO,1218570000.0,0.239604,12,0.2987,-0.4033,-0.1783,2026-02-27,9.11,-0.053787,-0.048299,-0.051592,-0.050494,-0.020856
TTI,2026,1,2026-04-30T00:00:00,BMO,1280440000.0,0.186442,12,-0.5219,-1.0214,-0.5987,2026-05-01,9.63,-0.046729,-0.015576,-0.029076,-0.017653,-0.033229
TUYA,2025,4,2026-03-03T00:00:00,BMO,1538807750.0,0.197428,12,-0.1292,1.8299,1.2585,2026-03-04,2.5,-0.008,-0.016,-0.016,-0.02,-0.012
TUYA,2026,1,2026-05-12T00:00:00,BMO,1452634516.0,0.191983,12,-0.4177,0.8688,0.6319,2026-05-13,2.35,-0.029787,-0.025532,-0.025532,-0.042553,-0.080851
TWE.AX,2026,2,2026-02-15T00:00:00,BMO,4243739760.0,0.118046,8,-2.6377,-0.2824,-0.1423,2026-02-16,5.08,0.003937,0.027559,-0.009843,-0.01378,-0.066929
TUI1.DE,2025,4,2025-12-10T00:00:00,BMO,4135008332.0,0.225446,12,1.9137,1.5114,1.0613,2025-12-11,7.9,0.020253,0.013924,0.010127,0.007595,0.044304
TUI1.DE,2026,1,2026-02-10T00:00:00,BMO,4511061883.0,0.234211,12,1.8428,0.6411,0.4987,2026-02-11,8.57,0.015169,0.007001,0.001167,-0.012835,-0.015169
TUI1.DE,2026,2,2026-05-13T00:00:00,BMO,3288153093.0,0.115419,12,-1.7971,-3.1661,-2.0176,2026-05-14,6.62,-0.015106,-0.012085,-0.015106,-0.019637,-0.034743
TUIFF,2025,4,2025-12-10T00:00:00,BMO,5074310330.0,0.225446,12,1.9137,1.5114,1.0613,2025-12-17,10.0,0.0,0.0,0.0,-0.065,
TW,2025,4,2026-02-05T00:00:00,BMO,23295402946.0,0.198776,12,-0.0405,0.7428,0.5524,2026-02-06,110.3,0.011514,0.014234,-9.1e-05,0.0165,0.048051
TW.L,2025,4,2026-03-05T00:00:00,BMO,3576581599.0,0.117235,12,0.8322,-0.0777,-0.0095,2026-03-06,100.55,0.002984,-0.002586,-0.002486,-0.016111,-0.037295
TTMI,2025,4,2026-02-04T00:00:00,BMO,9990715040.0,0.081165,12,-0.0422,-2.6127,-1.6698,2026-02-05,87.39,0.06225,0.075524,0.092802,0.058817,0.128733
TTMI,2026,1,2026-04-29T00:00:00,BMO,14276900000.0,0.103746,12,0.8858,-0.1943,-0.09,2026-04-30,178.08,-0.145272,-0.152628,-0.140106,-0.111804,-0.107424
TTWO,2026,3,2026-02-03T00:00:00,BMO,39315101000.0,0.167805,12,0.1978,-2.2372,-1.3955,2026-02-04,209.65,-0.044455,-0.018125,-0.034915,-0.042213,-0.078083
TTWO,2026,4,2026-05-21T00:00:00,BMO,44116224000.0,0.138594,12,-1.5815,-2.4274,-1.5293,2026-05-22,243.01,-0.071808,-0.077363,-0.065059,-0.063084,-0.091848
TVTX,2025,4,2026-02-19T00:00:00,BMO,2691757656.0,0.205028,12,0.6726,-0.0356,0.0486,2026-02-20,29.48,-0.028833,-0.056309,0.00441,0.031208,0.04308
TVTX,2026,1,2026-05-04T00:00:00,BMO,4125830592.0,0.167812,12,-1.6639,-1.7753,-1.0952,2026-05-05,46.84,-0.021563,-0.023057,-0.05743,-0.042912,-0.04398
TWLO,2025,4,2026-02-12T00:00:00,BMO,16829167625.0,0.187766,12,1.1063,1.0246,0.7317,2026-02-13,106.29,0.070185,0.086556,0.076865,0.063694,0.021169
TWST,2026,1,2026-02-02T00:00:00,BMO,2888270620.0,0.187701,12,0.4967,-0.524,-0.2749,2026-02-03,46.3,0.009935,0.037581,0.026259,0.00108,0.039309
TWST,2026,2,2026-05-04T00:00:00,BMO,3467035380.0,0.168733,12,-0.4517,-1.2473,-0.7517,2026-05-05,58.39,0.002398,0.000514,-0.017811,-0.029115,0.019524
TXT.WA,2025,3,2026-01-05T00:00:00,BMO,1035150000.0,0.1092,5,0.5479,-0.2831,-0.1458,2026-01-07,39.98,0.003002,0.002001,0.006503,0.01951,0.007504
TXT.WA,2026,4,2026-04-07T00:00:00,BMO,957900000.0,0.097651,6,0.1458,-0.2907,-0.1548,2026-04-08,38.44,-0.008845,-0.005203,0.0,-0.008845,-0.024454
TXG,2025,4,2026-02-12T00:00:00,BMO,2225141768.0,0.17035,12,1.6625,1.8137,1.2385,2026-02-13,19.3,0.009326,0.021762,-0.015026,-0.060104,-0.035233
TXG,2026,1,2026-05-07T00:00:00,BMO,2876287650.0,0.153864,12,0.8408,0.0277,0.0718,2026-05-08,21.07,-0.02468,-0.046986,-0.038918,0.025154,-0.027527
TWO,2025,4,2026-02-03T00:00:00,BMO,1277907616.0,0.282367,12,13.3647,10.8379,7.1435,2026-02-04,11.57,0.007779,0.019015,0.012965,0.031115,0.032844
TWI,2025,4,2026-02-27T00:00:00,BMO,623420560.0,0.129819,12,-0.4513,-1.6821,-1.0479,2026-03-02,9.48,-0.014768,-0.009494,-0.008439,0.012658,-0.0327
TX,2025,4,2026-02-18T00:00:00,BMO,8566867067.0,0.136704,12,0.7183,-0.0402,0.0217,2026-02-19,42.94,-0.001164,-0.002096,0.004192,0.011644,0.013274
U,2025,4,2026-02-11T00:00:00,BMO,9297399550.0,0.207423,12,-0.4279,-5.2167,-3.3183,2026-02-12,20.98,-0.043851,-0.014776,-0.06816,-0.065777,-0.109628
TYRES.HE,2025,4,2026-02-10T00:00:00,BMO,1535930207.0,0.204812,12,1.3857,-0.5624,-0.2938,2026-02-11,11.14,-0.002693,-0.039497,-0.029623,0.014363,0.030521
TXRH,2026,1,2026-05-07T00:00:00,BMO,10410903530.0,0.133806,12,0.7936,2.4148,1.6164,2026-05-08,172.05,0.030166,0.045568,0.051904,0.030398,0.067015
UA,2026,3,2026-02-06T00:00:00,BMO,3126715220.0,0.234312,12,4.3411,5.3904,3.5858,2026-02-09,7.23,0.026279,0.047026,0.045643,0.058091,-0.053942
UA,2026,4,2026-05-12T00:00:00,BMO,2087316700.0,0.133016,12,-0.424,-1.9088,-1.1942,2026-05-13,4.8,0.016667,0.029167,0.05625,0.039583,0.033333
UAA,2026,3,2026-02-06T00:00:00,BMO,3211828200.0,0.234312,12,4.3411,5.3904,3.5858,2026-02-09,7.45,0.024161,0.044295,0.041611,0.053691,-0.048322
UAMY,2025,4,2026-03-19T00:00:00,BMO,1290087624.0,0.110935,12,0.3497,-1.6716,-1.0477,2026-03-20,9.91,-0.078708,-0.093845,-0.10999,-0.177598,-0.099899
TYL,2025,4,2026-02-12T00:00:00,BMO,12264071040.0,0.143656,12,0.499,1.1936,0.8261,2026-02-13,295.73,0.015994,0.027863,0.028709,0.027255,0.056606
TXN,2025,4,2026-01-27T00:00:00,BMO,178736670000.0,0.114459,12,2.8928,4.0266,2.6574,2026-01-28,203.68,0.040259,0.039523,0.041879,0.061273,0.075167
TXN,2026,1,2026-04-22T00:00:00,BMO,214805790000.0,0.127683,12,2.6666,1.3413,0.9166,2026-04-23,260.68,0.051788,0.055163,0.074613,0.083052,0.062912
TXT,2025,4,2026-01-28T00:00:00,BMO,15290401830.0,0.160173,12,0.9418,0.6686,0.4906,2026-01-29,86.83,0.004837,0.004837,0.01382,0.011747,0.013705
UBER,2025,4,2026-02-04T00:00:00,BMO,151697663040.0,0.190662,12,0.4632,0.5145,0.4012,2026-02-05,73.85,0.012729,0.007177,0.021936,0.018687,0.011916
UBER,2026,1,2026-05-06T00:00:00,BMO,162471644790.0,0.19049,12,0.7698,0.2061,0.2006,2026-05-07,80.18,-0.0222,-0.030307,-0.042779,-0.043028,-0.059117
UCG.MI,2025,4,2026-02-09T00:00:00,BMO,121734720000.0,0.188243,12,0.8573,0.7315,0.5414,2026-02-10,78.75,0.000381,-0.001905,-0.012952,-0.013714,-0.048508
UE,2025,4,2026-02-11T00:00:00,BMO,2603050280.0,0.1576,12,-0.2344,0.2536,0.22,2026-02-12,20.77,-0.00337,-0.003852,0.002889,-0.005296,-0.000481
UAN,2026,1,2026-04-30T00:00:00,BMO,1361521700.0,0.096615,12,0.3774,3.5201,2.3219,2026-05-01,128.85,0.004967,-0.006286,-0.012883,-0.006442,0.043772
UAL,2025,4,2026-01-21T00:00:00,BMO,36261728000.0,0.150616,12,0.4668,-0.299,-0.1416,2026-01-22,112.94,0.012396,0.011599,0.000531,-0.022578,-0.046042
UBS,2025,4,2026-02-04T00:00:00,BMO,173575106250.0,0.191868,12,1.0503,2.5887,1.7498,2026-02-05,44.11,0.003401,-0.007481,-0.009522,-0.007481,-0.004988
UFPT,2026,1,2026-05-05T00:00:00,BMO,1640172030.0,0.100566,4,-0.8361,-0.5239,-0.3053,2026-05-06,219.29,0.009987,-0.019609,-0.002006,-0.007387,0.01286
UBSG.SW,2025,4,2026-02-04T00:00:00,BMO,110575671420.0,0.191868,12,1.0503,2.5887,1.7498,2026-02-05,34.86,-0.012048,-0.008319,-0.013769,-0.014917,-0.030981
UCB,2025,4,2026-01-14T00:00:00,BMO,4023428220.0,0.381351,12,1.5593,1.2574,0.9508,2026-01-15,33.41,0.014666,0.017061,0.017061,0.014966,0.01317
UCB,2026,1,2026-04-21T00:00:00,BMO,3998123640.0,0.238364,12,-0.5372,-2.3673,-1.4553,2026-04-22,33.37,-0.003296,-0.00869,-0.00869,-0.014684,0.00899
UDR,2025,4,2026-02-10T00:00:00,BMO,12964919880.0,0.232784,12,9.2924,6.9048,4.5696,2026-02-11,39.88,-0.013039,-0.007021,0.002758,-0.003009,-0.042628
UDR,2026,1,2026-04-30T00:00:00,BMO,11894118340.0,0.1439,12,0.3384,-1.5756,-0.9738,2026-05-01,36.51,-0.0063,0.00493,-0.002739,-0.003013,-0.004108
UFCS,2025,4,2026-02-11T00:00:00,BMO,989714679.0,0.387991,12,4.53,3.2618,2.2559,2026-02-12,39.25,0.018344,0.023185,0.012739,0.009682,0.002293
UGP,2025,4,2026-03-05T00:00:00,BMO,5258323800.0,0.114435,12,0.7463,0.3004,0.2353,2026-03-06,4.87,0.002053,0.00616,0.008214,0.024641,0.057495
ULCC,2025,4,2026-02-11T00:00:00,BMO,1256034601.0,0.16669,12,1.8757,1.3217,0.9174,2026-02-12,5.51,-0.029038,-0.030853,-0.07078,-0.049002,-0.029038
UFPI,2025,4,2026-02-24T00:00:00,BMO,6135804160.0,0.154714,12,1.303,0.8148,0.5838,2026-02-25,108.74,-0.041383,-0.053023,-0.050086,-0.037705,-0.034762
UGI,2026,1,2026-02-05T00:00:00,BMO,8127132390.0,0.21493,12,1.3529,-0.0093,0.0692,2026-02-06,38.2,0.000524,-0.007853,-0.015183,-0.028796,-0.022251
UGI,2026,2,2026-05-07T00:00:00,BMO,6943402560.0,0.205099,12,0.8816,-0.4208,-0.2017,2026-05-08,32.77,0.000305,0.003357,0.003357,-0.013427,-0.00946
UHAL,2026,3,2026-02-05T00:00:00,BMO,9872521258.0,0.008953,12,-1.3558,-2.7331,-1.7734,2026-02-06,51.09,0.012135,-0.004502,-0.024662,-0.022901,-0.044236
UHAL,2026,4,2026-05-28T00:00:00,BMO,11578398814.0,0.078735,12,0.6382,1.2421,0.8349,2026-05-29,58.53,-0.017598,-0.026738,-0.022723,-0.011105,-0.032633
UMG.AS,2025,4,2026-03-06T00:00:00,BMO,32627951800.0,0.179626,12,0.826,-0.0936,0.0021,2026-03-09,17.3,-0.00289,0.000578,0.005202,0.0,0.011561
UHS,2025,4,2026-02-26T00:00:00,BMO,12477441895.0,0.134554,12,1.1737,1.2652,0.8694,2026-02-27,204.0,0.006667,0.014167,0.007255,0.008971,0.011569
